CODE	UZ	RU	EN
7311.61	Soat yigʼish birligini yigʼuvchi 	Сборщик сборочных единиц часов 	Collector of watch assembly units 
7311.62	Xirurgik apparatlar va asboblarni yigʼuvchi 	Сборщик хирургических инструментов и аппаратов 	Surgical Instrument and Apparatus Collector 
7311.63	Yaxlit metall rastrlarni yigʼuvchi 	Сборщик цельнометаллических растров 	Solid metal harvester 
7311.64	Soat yigʼuvchi 	Сборщик часов 	Clock Collector 
7311.65	Shpritslarni yigʼuvchi 	Сборщик шприцев 	Syringe collector 
7311.66	Toshlarni parmalovchi 	Сверловщик камней 	Rock driller 
7311.67	Optik detallarni yopishtiruvchi 	Склейщик оптических деталей 	Optical Parts Collector 
7311.68	Texnik toshlarni yopishtiruvchi 	Склейщик технических камней 	Technical Stone Collector 
7311.69	Plastinalar skraybirovkachisi 	Скрайбировщик пластин 	Plate crusher 
7311.70	Soat detallari va toshlarni xillovchi 	Сортировщик деталей часов и камней 	Clock and stone parts sorter 
7311.71	Buyum, xomashyo va materiallarni xillovchi 	Сортировщик изделий, сырья и материалов 	Sorting of products, raw materials and materials 
7311.72	Optik tavsiflarni chiqaruvchi 	Съемщик оптических характеристик 	Optical Feature Logger 
7311.73	Folьgani kislota bilan ishlovchi (soat chiqarishda) 	Травильщик фольги (производство часов) 	Weavers of Foils (watch production) 
7311.74	Radiodetallar trenirovkachisi 	Тренировщик радиодеталей 	Radio Trainer 
7311.75	Optik detallarni markazlashtiruvchi 	Центрировщик оптических деталей 	Optical Parts Centrifuger 
7311.76	Soatlarni taʼmirlash boʼyicha soatsoz 	Часовщик по ремонту часов 	Watchmaker 
7311.77	Optikani tozalovchi 	Чистильщик оптики 	Optician 
7311.78	Toshlarni silliqlovchi 	Шлифовщик камней 	Stone grinder 
7311.79	Pьezokvartsli plastinalar va kristallar silliqlovchisi 	Шлифовщик пьезокварцевых пластин и кристаллов 	Grinding of plate and crystal 
7311.80	Yarim oʼtkazgichli materiallarga pretsizion ishlov berish boʼyicha silliqlovchi-sayqallovchi 	Шлифовщик-полировщик по прецизионной обработке полупроводниковых материалов 	Precision grinding machine for semiconductor materials 
7311.81	Protez-ortopedik buyumlarni tayyorlash va sayqal berish boʼyicha sarroj 	Шорник по изготовлению и отделке протезноортопедических изделий 	Shornnick for the manufacture and finishing of prosthodontic products 
7311.82	Tibbiy optik asboblarni taʼmirlash va xizmat koʼrsatish boʼyicha elektromexanik 	Электромеханик по ремонту и обслуживанию медицинских оптических приборов 	Electromechanical repair and maintenance of medical optical devices 
7311.83	Tibbiyot qurilmalarini taʼmirlash va xizmat koʼrsatish boʼyicha elektromexanik 	Электромеханик по ремонту и обслуживанию медицинского оборудования 	Electromechanical repair and maintenance of medical equipment 
7311.84	Tibbiy rentgen qurilmalarini taʼmirlash va xizmat koʼrsatish boʼyicha elektromexanik 	Электромеханик по ремонту и обслуживанию медицинского рентгеновского оборудования 	Electromechanical repair and maintenance of medical X-ray equipment 
7311.85	Narkoz, nafas olish apparatlarini taʼmirlash va xizmat koʼrsatish boʼyicha elektromexanik 	Электромеханик по ремонту и обслуживанию наркозно-дыхательной аппаратуры 	Electromechanical maintenance of narcotic breathing apparatus 
7311.86	Tibbiy elektron qurilmalarni taʼmirlash va xizmat koʼrsatish boʼyicha elektromexanik 	Электромеханик по ремонту и обслуживанию электронной медицинской аппаратуры 	Electromechanical repair and maintenance of electronic medical equipment 
7311.87	Rezistorlarni emallovchi 	Эмалировщик резисторов 	Rubber Heater 
7311.88	Detallar va priborlar yustirovkachisi 	Юстировщик деталей и приборов 	Parts and Equipment Tuner 
7311.89	Optik priborlar yustirovkachisi 	Юстировщик оптических приборов 	Optical instrument adjuster 
7312	Musiqa asboblarini yasovchilar va sozlovchilar 	Изготовители и настройщики музыкальных инструментов	Musical instrument makers and tuners
7312.1	 Klavishali asboblar detallarini tayyorlash boʼyicha avtomatchi 	Автоматчик по изготовлению деталей клавишных инструментов 	Keyboard parts maker 
7312.2	Tilchali musiqa asboblari armaturachisi 	Арматурщик язычковых инструментов 	Tool fitter 
7312.3	Klavishali asboblarning ramalarini bronzalovchi 	Бронзировщик рам клавишных инструментов 	Bronzer for keyboard instruments 
7312.4	Chalgʼu asboblarini bezovchi (sayqallovchi) 	Гарнировщик музыкальных инструментов 	Musical instrument technician 
7312.5	Moʼyna kameralari gofrirlovchisi 	Гофрировщик меховых камер 	Fur Cage Corrugator 
7312.6	Tovush plenkalarini quyuvchi 	Заливщик голосовых пленок 	Voice-mail filler 
7312.7	Tovush plankalarini tayyorlovchi 	Изготовитель голосовых планок 	Voice tape manufacturer 
7312.8	Duxovoy asboblar uchun detallar yasovchi 	Изготовитель деталей для духовых инструментов 	Manufacturer of wind instrument parts 
7312.9	Klavishali cholgʼu asboblari uchun bolgʼachalar tayyorlovchi 	Изготовитель молоточков для клавишных инструментов 	Manufacturer of wrenches for keyboard instruments 
7312.10	Shaxsiy buyurtmalar boʼyicha musiqali asboblar yasovchi 	Изготовитель музыкальных инструментов по индивидуальным заказам 	Manufacturer of musical instruments for individual orders 
7312.11	Cholgʼu asbobini sozlovchi 	Интонировщик 	Intonator 
7312.12	Klaviaturachi	Клавиатурщик 	Keyboard player 
7312.13	Musiqa asboblarini jamlovchi 	Комплектовщик деталей музыкальных инструментов 	Parts supplier for musical instruments 
7312.14	Duxovoy asboblarni sozlovchi 	Настройщик духовых инструментов 	Wind Instrument Tuner 
7312.15	Klavishli qrilmalarni sozlovchi 	Настройщик клавишных инструментов 	Keyboard Tool Adjuster 
7312.16	Musiqali oʼyinchoqlarni sozlovchi 	Настройщик музыкальных игрушек 	Music Toy Adjuster 
7312.17	Pianino va royallarni sozlovchi 	Настройщик пианино и роялей 	Piano and Piano Tuner 
7312.18	Chertib chalinadigan asboblarini sozlovchi 	Настройщик щипковых инструментов 	Pincer Adjuster 
7312.19	Tilchali musiqa asboblarini sozlovchi 	Настройщик язычковых инструментов 	Language Tool Tuner 
7312.20	Kamoncha bilan chalinadigan asboblarini sozlovchi-rostlovchi 	Настройщик-регулировщик смычковых инструментов 	Alignment Adjuster 
7312.21	Musiqa asboblarini qoplovchi 	Облицовщик музыкальных инструментов 	Instrument fabricator 
7312.22	Perlamutrga ishlov beruvchi 	Обработчик перламутра 	Mother of pearl 
7312.23	Klavishali asboblarni chalib koʼrish stendi operatori 	Оператор стенда по обыгрыванию клавишных инструментов 	Operator of the keyboard tapping booth 
7312.24	Musiqa asboblarini silliqlovchi 	Полировщик музыкальных инструментов 	Musical instrument polisher 
7312.25	Filьeralarni silliqlovchi 	Расшлифовщик фильеров 	Thread grinder 
7312.26	Klavishli qurilmalarni toʼgʼrilovchi 	Регулировщик клавишных инструментов 	Keyboard Adjuster 
7312.27	Piyanino va royallarni sozlovchi 	Регулировщик пианино и роялей 	Piano and Piano Adjuster 
7312.28	Tilchali asboblarni sozlovchi 	Регулировщик язычковых инструментов 	Language instrument adjuster 
